year,country,gdp,population,co2,internet,unemployment,lat,lon
2007,Tunisia,60624693974.97673,13260000.0,5.61637487198955,40.09838891458524,9.69691768625465,34.0,9.0
2007,Tunisia,59818772442.85621,13260000.0,5.94727788124199,50.558848120892364,11.311757179656151,34.0,9.0
2007,Tunisia,59662769593.56205,13260000.0,3.617468574475822,53.1801283338913,19.032167571206926,34.0,9.0
2007,Tunisia,60911020182.795975,13260000.0,5.688242918828672,19.29047303768308,14.083056320685742,34.0,9.0
2007,Tunisia,60773519872.2303,13260000.0,2.569985444302609,20.263456393414117,17.496212415901937,34.0,9.0
2007,Tunisia,60111035152.04157,13260000.0,1.6534240682976027,43.59878406305764,15.46555644464812,34.0,9.0
2007,Tunisia,58094650233.739334,13260000.0,3.222458701231845,49.709383155205074,17.516755507480703,34.0,9.0
2007,Tunisia,58367330913.21664,13260000.0,2.0879243424313625,22.41789986046673,19.19896120486728,34.0,9.0
2007,Tunisia,59007616325.74347,13260000.0,2.949943083087307,35.044244489290215,7.099067295898,34.0,9.0
2007,Tunisia,61458832137.28263,13260000.0,4.589091326946255,19.80849018497648,11.7278748692598,34.0,9.0
2007,Tunisia,59351418719.74692,13260000.0,5.415037276921717,50.37332804107636,8.032404263842649,34.0,9.0
2007,Tunisia,58399149958.276825,13260000.0,3.5141184779303902,29.925213581398076,17.3751877277164,34.0,9.0
2008,Tunisia,60221478207.39198,13440000.000000002,2.31721157000238,54.9110902378101,6.538647232944287,34.0,9.0
2008,Tunisia,61357621325.14835,13440000.000000002,4.721289273923232,42.88572262187829,15.375881551361122,34.0,9.0
2008,Tunisia,60478252529.81946,13440000.000000002,4.270488675478061,23.57417118134921,18.345381883470434,34.0,9.0
2008,Tunisia,60607911474.91849,13440000.000000002,4.3205179006040275,26.860440660728077,6.4303251802322645,34.0,9.0
2008,Tunisia,60172459113.36466,13440000.000000002,2.420291604603089,25.47672287302428,16.992963343536275,34.0,9.0
2008,Tunisia,61861243281.24854,13440000.000000002,1.5392444271521801,47.98588726279387,16.113548195812854,34.0,9.0
2008,Tunisia,62633705093.32125,13440000.000000002,2.225379401234629,24.099098034857263,17.776949214316303,34.0,9.0
2008,Tunisia,59709431496.16079,13440000.000000002,2.7376579928468194,36.7412504976979,18.7347796368719,34.0,9.0
2008,Tunisia,60831352361.447975,13440000.000000002,3.7551138038727307,48.60822271533293,19.64381367373185,34.0,9.0
2008,Tunisia,60868216720.263245,13440000.000000002,5.8405177350570465,46.29643287723063,11.871809568153303,34.0,9.0
2008,Tunisia,63077584758.19535,13440000.000000002,5.995579879913204,27.03037675402583,9.512874241899937,34.0,9.0
2008,Tunisia,61031401432.27456,13440000.000000002,3.0861482550669046,50.104860299220974,17.069224495988554,34.0,9.0
2009,Tunisia,62522586873.825,13620000.0,3.111048675178089,52.57503827337605,19.549906993101306,34.0,9.0
2009,Tunisia,64582183430.98618,13620000.0,4.070612417180152,35.84841136851962,8.605863013278615,34.0,9.0
2009,Tunisia,64900108786.66198,13620000.0,2.3488098496036844,26.01959796517542,8.412811963483424,34.0,9.0
2009,Tunisia,64511950672.6543,13620000.0,4.664828438448874,34.80619982263433,16.894518144271515,34.0,9.0
2009,Tunisia,61582898510.513466,13620000.0,2.810405310218592,32.108968868205,6.203577664589,34.0,9.0
2009,Tunisia,62149413144.17179,13620000.0,4.895239243335326,45.27331927263838,12.417554060786903,34.0,9.0
2009,Tunisia,64750747838.47974,13620000.0,4.137366852781111,41.51474362462826,12.577933667289143,34.0,9.0
2009,Tunisia,63005353654.2914,13620000.0,5.528576917024253,25.34308618603854,19.134979150641755,34.0,9.0
2009,Tunisia,62225938371.70839,13620000.0,2.1716636332727166,34.1096020882045,17.08654291602288,34.0,9.0
2009,Tunisia,62118023556.780174,13620000.0,1.7470139471070372,49.95194983860766,9.652656674140673,34.0,9.0
2009,Tunisia,61946111282.796364,13620000.0,1.9293392230700381,57.40036817528796,12.864588817563503,34.0,9.0
2009,Tunisia,61928941465.16455,13620000.0,3.6924864826937642,50.45839869099067,18.97859467630217,34.0,9.0
2010,Tunisia,63195860650.63282,13799999.999999998,5.037601614232589,52.4411573280444,11.696553453806692,34.0,9.0
2010,Tunisia,64742567105.9208,13799999.999999998,1.823554866726197,44.15662858893968,18.408889326944756,34.0,9.0
2010,Tunisia,63095584394.37159,13799999.999999998,3.926018493912864,38.02379007744464,10.429475523276368,34.0,9.0
2010,Tunisia,65191899804.97073,13799999.999999998,3.940760585380684,44.11883662326326,16.229478966609143,34.0,9.0
2010,Tunisia,64838547638.78664,13799999.999999998,5.430588315090507,39.38984457700934,12.758091517520082,34.0,9.0
2010,Tunisia,65646881330.37516,13799999.999999998,4.110193027810959,43.873312243789,14.616716143873905,34.0,9.0
2010,Tunisia,64119817162.962006,13799999.999999998,2.957470607229409,53.74915029640424,9.407485649211097,34.0,9.0
2010,Tunisia,64421860814.97408,13799999.999999998,5.719773589222409,27.940800712135626,11.498244290000187,34.0,9.0
2010,Tunisia,65098001383.35532,13799999.999999998,1.6453649153517342,56.64778947667125,6.497054432406605,34.0,9.0
2010,Tunisia,62935697467.279564,13799999.999999998,4.278786561387203,54.85377950445499,17.844902239150883,34.0,9.0
2010,Tunisia,66028731759.00126,13799999.999999998,4.966691920243992,48.077517724747175,19.588294277277612,34.0,9.0
2010,Tunisia,64850045961.0291,13799999.999999998,5.282591708096351,25.664130465282817,6.7132627865435435,34.0,9.0
2011,Tunisia,66027604046.347244,13980000.0,4.879432770188224,59.66077869585229,18.40586350903216,34.0,9.0
2011,Tunisia,66828168383.622574,13980000.0,4.652408970932945,38.30157320926124,15.835913655781997,34.0,9.0
2011,Tunisia,67525938505.36656,13980000.0,5.658307714323574,27.553096976089314,8.999404481875615,34.0,9.0
2011,Tunisia,65473971476.965485,13980000.0,5.014255557526257,46.645242448321696,16.60329551699962,34.0,9.0
2011,Tunisia,65920148779.983154,13980000.0,2.3621807454773105,54.08432070245041,18.592069130956425,34.0,9.0
2011,Tunisia,65356648913.42482,13980000.0,4.28261621436672,47.764997644415466,10.069857804296554,34.0,9.0
2011,Tunisia,67103758053.76954,13980000.0,1.8817743451376983,53.780497756542175,13.344763767323684,34.0,9.0
2011,Tunisia,66504831540.366875,13980000.0,2.153415140641041,53.495692564978484,16.53251887054732,34.0,9.0
2011,Tunisia,64596319093.60193,13980000.0,4.6579066094192125,58.6719395723098,18.824528829761498,34.0,9.0
2011,Tunisia,65110005287.039894,13980000.0,4.261041728352723,39.84956667284678,19.394631016022668,34.0,9.0
2011,Tunisia,68459960104.07866,13980000.0,4.094681842775296,50.19481471655142,13.107522828755044,34.0,9.0
2011,Tunisia,65527912452.33028,13980000.0,5.85831736921138,46.75793793875346,13.16643406784298,34.0,9.0
2012,Tunisia,69194047504.13277,14160000.0,2.08293980053818,35.848959203974665,9.720208588400943,34.0,9.0
2012,Tunisia,68205858790.81548,14160000.0,1.8355454769809232,40.651953118001735,10.658801692087216,34.0,9.0
2012,Tunisia,68770549661.17163,14160000.0,5.1919130301076795,44.36563131299383,13.402971517049686,34.0,9.0
2012,Tunisia,67599332071.12074,14160000.0,3.9818873513413617,53.95927651549335,7.271538941905007,34.0,9.0
2012,Tunisia,69657617028.08318,14160000.0,1.867198535692952,44.14708974608814,12.008597701925712,34.0,9.0
2012,Tunisia,66353827976.5824,14160000.0,2.0938747484970093,41.87844563224651,13.93310142424594,34.0,9.0
2012,Tunisia,67860815724.147446,14160000.0,4.908579540078428,61.422759386868876,16.42922722813915,34.0,9.0
2012,Tunisia,67664118819.839455,14160000.0,5.6419612857771995,50.639315511575084,10.355536003383953,34.0,9.0
2012,Tunisia,69857178423.37987,14160000.0,3.8133266684754257,61.29669654007084,19.34861544410264,34.0,9.0
2012,Tunisia,68879413848.09648,14160000.0,5.901128544561492,60.4251891224475,17.106729535396937,34.0,9.0
2012,Tunisia,66372831816.12616,14160000.0,5.724132653796368,33.66990228896337,7.504614581861444,34.0,9.0
2012,Tunisia,69596629019.30911,14160000.0,5.454373291219144,62.42535384427183,10.553600702818894,34.0,9.0
2013,Tunisia,70603003688.02637,14340000.0,1.5025869535923893,53.34155639495872,11.445232380615845,34.0,9.0
2013,Tunisia,68063143288.87182,14340000.0,1.8276094067333646,57.19071786735878,6.754071243939832,34.0,9.0
2013,Tunisia,70306742599.02599,14340000.0,3.6016929522177485,54.96029845168306,18.19680176842684,34.0,9.0
2013,Tunisia,70176830903.5899,14340000.0,1.9355602216569006,46.10342052990085,8.134754901772183,34.0,9.0
2013,Tunisia,70253755198.49362,14340000.0,2.1131781893918364,35.11544200570574,13.085258820013877,34.0,9.0
2013,Tunisia,68764859942.7388,14340000.0,4.560832871065841,60.77987644648859,19.378589509263875,34.0,9.0
2013,Tunisia,71284072495.94667,14340000.0,1.6031491703116498,51.726314468552815,14.595927789587643,34.0,9.0
2013,Tunisia,70856858814.74721,14340000.0,1.6653177173878027,63.923835100546036,10.811675251184315,34.0,9.0
2013,Tunisia,69856720839.41902,14340000.0,5.284600372911674,47.36334273386894,12.829534500914459,34.0,9.0
2013,Tunisia,70667085323.03569,14340000.0,2.821389450558815,58.92093689601555,15.186731056637408,34.0,9.0
2013,Tunisia,67972527019.775055,14340000.0,2.8077026602754933,41.64362474722933,6.550342878119676,34.0,9.0
2013,Tunisia,70536503246.11182,14340000.0,5.737742100476587,35.30783265682899,6.15846616015173,34.0,9.0
2014,Tunisia,69513548735.93135,14520000.0,4.00361398968143,54.9290739798324,14.910291230301125,34.0,9.0
2014,Tunisia,69564746034.86931,14520000.0,1.5196230907824195,41.85970303453392,11.280954916847467,34.0,9.0
2014,Tunisia,70577089039.96,14520000.0,3.089305855623905,58.321478080746644,15.480860582234353,34.0,9.0
2014,Tunisia,71069525730.87505,14520000.0,3.149657753482443,45.31157750565887,17.823896436579716,34.0,9.0
2014,Tunisia,73583210837.8668,14520000.0,5.7683989210081785,54.0046906449527,14.73896718467934,34.0,9.0
2014,Tunisia,73147617035.82404,14520000.0,2.0866221113141896,41.70599616658341,14.969091041979846,34.0,9.0
2014,Tunisia,70701690769.20912,14520000.0,4.796811145086889,51.8303753791441,15.574204339312708,34.0,9.0
2014,Tunisia,73601072546.23764,14520000.0,3.487413078854374,37.4510769664423,8.955528114560368,34.0,9.0
2014,Tunisia,71963408637.308,14520000.0,4.886602435910656,54.66234548050492,19.912993928774036,34.0,9.0
2014,Tunisia,69474360113.68684,14520000.0,4.734667467173237,58.31030447672174,15.90151618963888,34.0,9.0
2014,Tunisia,72137627523.336,14520000.0,2.2271502327603816,67.70025185170937,8.556562174695006,34.0,9.0
2014,Tunisia,71435924269.85808,14520000.0,2.6412689741191038,61.87132850610132,17.46998433327401,34.0,9.0
2015,Tunisia,73905346114.10146,14700000.000000002,2.84095975292849,49.851451665216096,9.896838489159572,34.0,9.0
2015,Tunisia,75112494491.72816,14700000.000000002,3.241614455823906,39.5274743427446,14.476912348173212,34.0,9.0
2015,Tunisia,75332839356.4672,14700000.000000002,3.9520546198630635,47.26734777747737,18.775385426471495,34.0,9.0
2015,Tunisia,75120562617.68076,14700000.000000002,4.993804032701611,62.21976204981425,13.458965183689575,34.0,9.0
2015,Tunisia,72558934307.76393,14700000.000000002,2.5900779994337455,54.830915644953166,12.994487877053643,34.0,9.0
2015,Tunisia,75149238162.20248,14700000.000000002,1.5164387539786293,66.61321316067782,8.989744882539947,34.0,9.0
2015,Tunisia,73223097040.8116,14700000.000000002,2.147438575966318,67.87777672770048,6.857598392010176,34.0,9.0
2015,Tunisia,72662367030.64468,14700000.000000002,5.752115541423602,37.715662717700845,14.295779876865732,34.0,9.0
2015,Tunisia,73463067286.32324,14700000.000000002,5.523941299796249,39.236441467226584,9.56137735627756,34.0,9.0
2015,Tunisia,74359180093.5102,14700000.000000002,1.5748432450317336,68.45089831112921,19.638515675550615,34.0,9.0
2015,Tunisia,73589407042.6996,14700000.000000002,3.6695727911915474,60.46428826731041,18.48248314328675,34.0,9.0
2015,Tunisia,74565491841.00432,14700000.000000002,3.008879839710312,48.13689568135007,17.825711414873943,34.0,9.0
2016,Tunisia,75574810542.96648,14880000.0,1.6906156816884605,69.50661814042192,10.853964437312115,34.0,9.0
2016,Tunisia,73113499512.3781,14880000.0,4.07131962511648,68.52099654704948,19.148498972775975,34.0,9.0
2016,Tunisia,76581854948.55206,14880000.0,2.276881630649808,37.24434684444237,7.805389974328949,34.0,9.0
2016,Tunisia,73753994950.06053,14880000.0,1.5648372949111211,53.99525084336855,11.59401731664339,34.0,9.0
2016,Tunisia,73698374644.65862,14880000.0,2.0540609223542687,67.7452033124768,13.161645021235467,34.0,9.0
2016,Tunisia,77086913609.66756,14880000.0,4.788707789291244,38.3969619152371,12.186534275663547,34.0,9.0
2016,Tunisia,73441982621.57678,14880000.0,5.15842898279192,49.93866829276661,8.358081057997353,34.0,9.0
2016,Tunisia,75437207424.8532,14880000.0,3.891780613624858,60.57481924582903,9.540953633615871,34.0,9.0
2016,Tunisia,74890963677.27698,14880000.0,4.937021289317311,61.657206910299394,15.64366308244292,34.0,9.0
2016,Tunisia,74211948495.9839,14880000.0,1.548429075251137,53.90446042602429,15.34006518436853,34.0,9.0
2016,Tunisia,73017048753.71515,14880000.0,4.596480440192647,41.03169341884692,15.10906738831329,34.0,9.0
2016,Tunisia,75351703408.47456,14880000.0,2.727662948932964,65.68618956716708,13.137255288943003,34.0,9.0
2017,Tunisia,77529261992.92719,15059999.999999998,2.8497826412661946,54.89537759380314,15.968716008919149,34.0,9.0
2017,Tunisia,75676865744.86395,15059999.999999998,2.0607159413040073,41.98139442932776,10.297156993304197,34.0,9.0
2017,Tunisia,76877445442.01463,15059999.999999998,4.945549619856328,68.04004841452678,14.630074060332461,34.0,9.0
2017,Tunisia,75048565277.97794,15059999.999999998,3.7701287543478816,54.30370308608853,18.317180715909615,34.0,9.0
2017,Tunisia,75100988818.70982,15059999.999999998,1.6113039676331282,66.03178616194447,12.717424197907757,34.0,9.0
2017,Tunisia,77898584333.9804,15059999.999999998,4.682367635453862,68.49738323032729,14.870241156117544,34.0,9.0
2017,Tunisia,75268922239.62424,15059999.999999998,4.238629334171151,69.64407297061504,7.654261766727094,34.0,9.0
2017,Tunisia,75127285788.68518,15059999.999999998,3.7313829750222705,71.32283711925658,14.11247204454547,34.0,9.0
2017,Tunisia,77271064704.32571,15059999.999999998,2.0698203864419535,61.42058498389918,7.06777050325492,34.0,9.0
2017,Tunisia,76256975727.9111,15059999.999999998,2.9335361517534584,67.99928848557443,9.254683171008901,34.0,9.0
2017,Tunisia,77439075684.50186,15059999.999999998,5.5197888662477546,58.30757371626188,8.13024272552192,34.0,9.0
2017,Tunisia,76136379379.25687,15059999.999999998,2.55552896374723,63.33670542140228,9.71519775824191,34.0,9.0
2018,Tunisia,76201046909.4261,15240000.0,5.179554925107232,69.14484600250597,15.962973218459478,34.0,9.0
2018,Tunisia,79127993920.89516,15240000.0,2.2814095123571736,51.62292680997056,6.730242421222506,34.0,9.0
2018,Tunisia,80091946686.13162,15240000.0,5.967371700939127,58.85073112633678,14.224853459612962,34.0,9.0
2018,Tunisia,79759958743.01407,15240000.0,1.6339689520557465,62.231201646195146,16.17662077831804,34.0,9.0
2018,Tunisia,77492445406.49043,15240000.0,2.655337196367452,52.74607080179449,19.535876402144783,34.0,9.0
2018,Tunisia,76460780298.9962,15240000.0,1.5032289290846352,51.962814405974925,7.394252029920859,34.0,9.0
2018,Tunisia,79699715407.15526,15240000.0,5.417305121539624,47.58355916315853,10.892709728786787,34.0,9.0
2018,Tunisia,79699982439.81107,15240000.0,3.536811209394002,62.64186461473193,15.173496864859226,34.0,9.0
2018,Tunisia,79844382299.41518,15240000.0,2.8898529940979345,75.00390237575175,12.35898442464637,34.0,9.0
2018,Tunisia,79283398996.86797,15240000.0,4.874389024417632,45.40196791731725,12.092535003024913,34.0,9.0
2018,Tunisia,76480873208.32213,15240000.0,3.3233158766969373,47.6676938503073,8.333158057771229,34.0,9.0
2018,Tunisia,78262237553.29471,15240000.0,3.0956610665881046,58.21573192064944,16.300389843165302,34.0,9.0
2019,Tunisia,80902014179.59329,15419999.999999998,2.0893340969328813,60.70416495126871,10.657774828790608,34.0,9.0
2019,Tunisia,80624862326.59515,15419999.999999998,1.6023113260324442,72.84544541034275,11.231089277434418,34.0,9.0
2019,Tunisia,81433129271.73633,15419999.999999998,5.284527005846819,47.780706764400335,14.612823784862897,34.0,9.0
2019,Tunisia,79109306649.58269,15419999.999999998,1.5874055372773281,77.84390354267006,9.735430674107656,34.0,9.0
2019,Tunisia,81062287198.27061,15419999.999999998,5.695473944891833,73.03329606132817,13.976438022047041,34.0,9.0
2019,Tunisia,77855184022.46875,15419999.999999998,2.075444955518191,55.656176226035875,8.01171410346015,34.0,9.0
2019,Tunisia,78854536893.84415,15419999.999999998,5.867785902111768,77.5820877437676,14.551164774177918,34.0,9.0
2019,Tunisia,81846597887.05185,15419999.999999998,4.07381322973053,47.32335732905479,11.755638452780623,34.0,9.0
2019,Tunisia,81870930644.91066,15419999.999999998,3.2625077095905466,55.62004163412506,6.238950739820077,34.0,9.0
2019,Tunisia,78664530546.44257,15419999.999999998,4.994109731374229,50.70764106965312,8.257468277622797,34.0,9.0
2019,Tunisia,79366038860.41911,15419999.999999998,2.1940191009127297,44.785962690100625,17.45182011263175,34.0,9.0
2019,Tunisia,81603426727.64397,15419999.999999998,2.2698398386118743,54.82839377245792,11.189733430044043,34.0,9.0
2020,Tunisia,79388920277.90097,15600000.0,5.611218413292812,54.37468641700157,7.5866764060446945,34.0,9.0
2020,Tunisia,83590632550.15503,15600000.0,1.804977688111011,67.28690104601857,12.650239892831088,34.0,9.0
2020,Tunisia,80093744902.01233,15600000.0,1.8767613776484071,58.41333310481996,14.12645659135177,34.0,9.0
2020,Tunisia,79467647121.56122,15600000.0,2.777519366333154,48.53983311275865,19.531425996339863,34.0,9.0
2020,Tunisia,80133436923.99281,15600000.0,3.460750877065286,50.74488393925489,10.464415595942173,34.0,9.0
2020,Tunisia,83095633506.80695,15600000.0,2.7731647103114767,45.975310550061764,12.362566844581016,34.0,9.0
2020,Tunisia,79312838810.45712,15600000.0,2.2163909278540643,79.86941948728631,12.560659099268623,34.0,9.0
2020,Tunisia,79484686799.7361,15600000.0,2.6125622270569275,48.985605460757384,7.915738079543964,34.0,9.0
